Date,Open,High,Low,Close,Volume
5/21/2012 15:30:00,41550,42500,40000,40000,142810
5/22/2012 15:30:00,40800,41400,40100,40900,200381
5/23/2012 15:30:00,41200,42950,40150,42100,226554
5/24/2012 15:30:00,41900,42650,41000,41400,125535
5/25/2012 15:30:00,41550,42250,40950,41350,153332
5/29/2012 15:30:00,41500,41850,39900,40500,265511
5/30/2012 15:30:00,40700,41150,40100,40500,197489
5/31/2012 15:30:00,40200,41850,40200,41850,223106
6/1/2012 15:30:00,42300,44300,42300,43650,371942
6/4/2012 15:30:00,43000,43300,41950,42250,262331
6/5/2012 15:30:00,42600,43200,42050,42200,181714
6/7/2012 15:30:00,43000,44450,42900,44400,331840
6/8/2012 15:30:00,43750,44300,43350,43500,205792
6/11/2012 15:30:00,44400,45300,44050,44050,240600
6/12/2012 15:30:00,43600,44850,43600,43700,150014
6/13/2012 15:30:00,44050,44300,43450,43500,155850
6/14/2012 15:30:00,43500,43800,42300,43550,205987
6/15/2012 15:30:00,43550,43650,42600,42700,106451
6/18/2012 15:30:00,43600,45550,43100,45200,407943
6/19/2012 15:30:00,45500,49150,45500,48000,1071321
6/20/2012 15:30:00,48400,49150,47800,48450,430125
6/21/2012 15:30:00,48800,49650,47900,48400,341149
6/22/2012 15:30:00,47800,49250,47700,48600,218601
6/25/2012 15:30:00,49000,49700,48050,49200,309223
6/26/2012 15:30:00,49300,49900,48850,49150,292851
6/27/2012 15:30:00,49600,49600,47700,48750,198572
6/28/2012 15:30:00,49200,50200,48600,48650,340811
6/29/2012 15:30:00,48650,49550,47600,48350,249456
7/2/2012 15:30:00,48400,48550,46900,47000,272757
7/3/2012 15:30:00,47250,48300,46850,47600,224784
7/4/2012 15:30:00,48350,49150,47600,48000,290114
7/5/2012 15:30:00,48350,48750,47450,48200,260233
7/6/2012 15:30:00,48200,51100,47950,51100,682186
7/9/2012 15:30:00,51300,51800,50200,50900,348949
7/10/2012 15:30:00,51000,51400,49600,50800,431576
7/11/2012 15:30:00,50200,50300,48000,49750,677884
7/12/2012 15:30:00,49800,50200,47450,47450,263440
7/13/2012 15:30:00,47200,47600,44800,46800,631143
7/16/2012 15:30:00,46350,47450,46000,46200,162217
7/17/2012 15:30:00,46050,46950,46000,46450,130669
7/18/2012 15:30:00,46800,48300,46800,47500,316057
7/19/2012 15:30:00,48250,48250,47100,47700,194231
7/20/2012 15:30:00,48050,50000,47650,49800,405827
7/23/2012 15:30:00,49600,49900,48850,49600,206613
7/24/2012 15:30:00,50300,50600,49050,49900,283345
7/25/2012 15:30:00,49650,51000,48950,50000,309240
7/26/2012 15:30:00,50600,50600,49800,49950,224395
7/27/2012 15:30:00,50300,50500,48750,48750,217505
7/30/2012 15:30:00,49100,49650,48100,49300,207877
7/31/2012 15:30:00,49600,50000,47350,47950,337721
8/1/2012 15:30:00,48000,48850,48000,48100,168390
8/2/2012 15:30:00,48400,49200,47600,48100,195532
8/3/2012 15:30:00,48150,48850,47850,48750,107034
8/6/2012 15:30:00,48850,49600,48550,49450,200864
8/7/2012 15:30:00,49700,50000,49300,49700,211118
8/8/2012 15:30:00,49700,49900,49100,49100,185830
8/9/2012 15:30:00,49500,49600,48650,48700,156910
8/10/2012 15:30:00,48850,49200,46950,47100,326359
8/13/2012 15:30:00,47200,48250,46850,47200,287058
8/14/2012 15:30:00,47200,49400,46600,48300,391497
8/16/2012 15:30:00,48800,50000,48600,50000,501603
8/17/2012 15:30:00,50300,50900,49000,49250,415764
8/20/2012 15:30:00,49950,50100,48500,48650,294525
8/21/2012 15:30:00,48600,49050,47600,48100,380138
8/22/2012 15:30:00,48350,49300,47900,49100,250428
8/23/2012 15:30:00,49500,54900,49250,54600,1547011
8/24/2012 15:30:00,54300,56200,53500,55100,890636
8/27/2012 15:30:00,55700,55900,53300,53900,350799
8/28/2012 15:30:00,54100,55500,53300,54200,319903
8/29/2012 15:30:00,54400,54700,52500,53700,345813
8/30/2012 15:30:00,53700,56700,53100,56100,675863
8/31/2012 15:30:00,56300,57400,55300,56100,287641
9/3/2012 15:30:00,57000,60300,56200,59500,583277
9/4/2012 15:30:00,59500,59800,56200,56200,456009
9/5/2012 15:30:00,57000,58700,56000,56600,360810
9/6/2012 15:30:00,56700,57000,54000,56100,532623
9/7/2012 15:30:00,55500,57000,54800,56900,263218
9/10/2012 15:30:00,57000,58100,56000,56100,362522
9/11/2012 15:30:00,55600,58200,55600,57800,205644
9/12/2012 15:30:00,58600,58800,56800,57000,176486
9/13/2012 15:30:00,57600,57800,56000,57400,135676
9/14/2012 15:30:00,57000,57200,54800,56400,482780
9/17/2012 15:30:00,55600,57200,54400,55000,381931
9/18/2012 15:30:00,55000,55800,54300,55700,177102
9/19/2012 15:30:00,55400,57000,54800,57000,314834
9/20/2012 15:30:00,57600,61900,57600,60800,983170
9/21/2012 15:30:00,60800,65000,59800,60100,1117685
9/24/2012 15:30:00,60700,63500,59700,59800,871671
9/25/2012 15:30:00,59600,60100,54800,56100,655678
9/26/2012 15:30:00,55600,57600,54500,57400,477558
9/27/2012 15:30:00,59000,59600,55900,57500,572479
9/28/2012 15:30:00,59000,59700,57600,59700,304424
10/2/2012 15:30:00,61000,63000,59700,61000,472247
10/4/2012 15:30:00,60800,65100,60200,65000,624896
10/5/2012 15:30:00,65400,71600,64500,68000,1186694
10/8/2012 15:30:00,68600,70500,65900,67700,595820
10/9/2012 15:30:00,68400,69500,66600,66800,256627
10/10/2012 15:30:00,66000,68200,64200,66400,297930
10/11/2012 15:30:00,65800,68000,65400,66600,198946
10/12/2012 15:30:00,66300,68900,66100,68800,200122
10/15/2012 15:30:00,69000,71200,64400,65500,385346
10/16/2012 15:30:00,65000,66500,62400,64500,338704
10/17/2012 15:30:00,64200,65500,62500,63300,205379
10/18/2012 15:30:00,61800,64600,57000,57600,541477
10/19/2012 15:30:00,57600,60200,55500,60000,440452
10/22/2012 15:30:00,59800,62000,59100,61900,228912
10/23/2012 15:30:00,62300,64000,61200,63600,198638
10/24/2012 15:30:00,63200,64600,61900,64100,229527
10/25/2012 15:30:00,64100,64600,59500,59500,290127
10/26/2012 15:30:00,60100,61300,58300,60300,236476
10/29/2012 15:30:00,60200,62500,59900,61400,257962
10/30/2012 15:30:00,61200,63200,60900,63000,120529
10/31/2012 15:30:00,63500,63800,61800,61800,175917
11/1/2012 15:30:00,61800,66200,61500,65700,303774
11/2/2012 15:30:00,66400,67300,64800,65200,231601
11/5/2012 15:30:00,65700,67600,65200,66900,212494
11/6/2012 15:30:00,67500,67800,66300,67300,137724
11/7/2012 15:30:00,67500,68400,65800,66000,157824
11/8/2012 15:30:00,65800,65900,64100,65900,146887
11/9/2012 15:30:00,65400,65800,64000,64700,130440
11/12/2012 15:30:00,65200,67200,64500,67100,158648
11/13/2012 15:30:00,67000,69400,66300,69200,283573
11/14/2012 15:30:00,69200,69500,58900,58900,729516
11/15/2012 15:30:00,50100,50100,50100,50100,131881
11/16/2012 15:30:00,48800,49000,42600,42600,8899343
11/19/2012 15:30:00,43150,44750,42650,43600,2794516
11/20/2012 15:30:00,44200,44500,40900,43000,2399560
11/21/2012 15:30:00,43500,45900,43200,44350,2366360
11/22/2012 15:30:00,44850,46200,44100,45700,1047464
11/23/2012 15:30:00,46050,47100,45400,46400,1036866
11/26/2012 15:30:00,46950,46950,45000,45050,635077
11/27/2012 15:30:00,45300,45500,43450,43700,627524
11/28/2012 15:30:00,43600,44450,43350,44200,287472
11/29/2012 15:30:00,44200,44350,43500,43950,383934
11/30/2012 15:30:00,44300,46400,44150,46300,825110
12/3/2012 15:30:00,46350,46600,45200,45500,417890
12/4/2012 15:30:00,45100,46200,44650,45750,370385
12/5/2012 15:30:00,46100,46100,44250,44550,386558
12/6/2012 15:30:00,44000,44400,38050,38700,2156684
12/7/2012 15:30:00,38500,39500,36000,37950,1895889
12/10/2012 15:30:00,38200,39200,37450,39000,975736
12/11/2012 15:30:00,38400,39350,38300,39100,634547
12/12/2012 15:30:00,39450,41250,39300,41150,949007
12/13/2012 15:30:00,41000,41350,40350,40500,566028
12/14/2012 15:30:00,40200,42300,39900,40800,726866
12/17/2012 15:30:00,41400,41500,38800,39150,497160
12/18/2012 15:30:00,39200,39650,38050,39400,356791
12/20/2012 15:30:00,38900,39550,37600,37750,511538
12/21/2012 15:30:00,37800,38900,37800,38600,355254
12/24/2012 15:30:00,39500,42500,39350,42500,1061712
12/26/2012 15:30:00,43750,43950,42000,42000,753999
12/27/2012 15:30:00,42550,45750,42500,45250,1197511
12/28/2012 15:30:00,45350,45950,44200,45550,568211
1/2/2013 15:30:00,46350,46850,44300,44400,679346
1/3/2013 15:30:00,44450,44750,42850,43300,651143
1/4/2013 15:30:00,43300,45100,43300,44450,570826
1/7/2013 15:30:00,44800,46750,44800,46000,789999
1/8/2013 15:30:00,45900,46900,45150,45350,374840
1/9/2013 15:30:00,45700,46400,45300,45650,275300
1/10/2013 15:30:00,45900,46350,44200,44250,467621
1/11/2013 15:30:00,44700,50700,42900,48000,2345898
1/14/2013 15:30:00,46700,48150,45800,46200,1155729
1/15/2013 15:30:00,46400,47000,45500,45600,403695
1/16/2013 15:30:00,45500,47350,45200,46300,478193
1/17/2013 15:30:00,46500,46950,45450,46500,280031
1/18/2013 15:30:00,46800,47000,46150,46500,304023
1/21/2013 15:30:00,46500,47250,45600,45600,461603
1/22/2013 15:30:00,45300,45500,44450,44550,432064
1/23/2013 15:30:00,44900,45000,41250,41450,853572
1/24/2013 15:30:00,41750,42200,40850,40950,405546
1/25/2013 15:30:00,41250,42150,40250,41050,371062
1/28/2013 15:30:00,40700,41150,39150,39450,429463
1/29/2013 15:30:00,39500,40300,38900,39300,382271
1/30/2013 15:30:00,39550,40600,39550,39650,278247
1/31/2013 15:30:00,39300,40600,39300,40400,208689
2/1/2013 15:30:00,40150,40500,39400,40050,167498
2/4/2013 15:30:00,40550,40600,39800,40050,106892
2/5/2013 15:30:00,39500,39700,38800,38850,207111
2/6/2013 15:30:00,39450,39500,38050,38850,185245
2/7/2013 15:30:00,38700,39100,37800,37850,266811
2/8/2013 15:30:00,37350,39200,37150,38750,322632
2/12/2013 15:30:00,38750,39300,37950,38300,145846
2/13/2013 15:30:00,38800,40200,38750,39350,360460
2/14/2013 15:30:00,39250,39700,39150,39600,131262
2/15/2013 15:30:00,39550,40500,39150,39200,356277
2/18/2013 15:30:00,39250,40300,39100,39700,134621
2/19/2013 15:30:00,39700,40400,39300,40350,210523
2/20/2013 15:30:00,40800,40800,40200,40450,269306
2/21/2013 15:30:00,40150,41500,39950,39950,440255
2/22/2013 15:30:00,40050,40550,39600,39600,325673
2/25/2013 15:30:00,39800,39850,39000,39100,189929
2/26/2013 15:30:00,38750,40400,38750,40300,224534
2/27/2013 15:30:00,40600,42050,40300,42000,603791
2/28/2013 15:30:00,42300,44300,41550,43600,995842
3/4/2013 15:30:00,43800,44600,43100,43800,539915
3/5/2013 15:30:00,44300,45650,44150,45250,722720
3/6/2013 15:30:00,45750,46150,44750,44950,379335
3/7/2013 15:30:00,44600,45400,43150,43600,368920
3/8/2013 15:30:00,43650,44750,43650,43900,295116
3/11/2013 15:30:00,44400,44450,42550,43600,291053
3/12/2013 15:30:00,44200,44950,43750,44450,269102
3/13/2013 15:30:00,44700,47450,44600,47250,851367
3/14/2013 15:30:00,47700,47950,46550,47350,427860
3/15/2013 15:30:00,47450,47750,46300,46500,342692
3/18/2013 15:30:00,46600,47650,45750,45750,286618
3/19/2013 15:30:00,46400,47900,46350,47900,430977
3/20/2013 15:30:00,48000,48400,46800,47850,421224
3/21/2013 15:30:00,48300,49500,48100,48600,599848
3/22/2013 15:30:00,48900,49350,48300,48500,347323
3/25/2013 15:30:00,48500,48650,45750,45750,796142
3/26/2013 15:30:00,45450,46000,44050,45000,566965
3/27/2013 15:30:00,45050,46550,44550,46200,443801
3/28/2013 15:30:00,46400,47250,46250,46950,216644
3/29/2013 15:30:00,47100,47250,46050,46550,221858
4/1/2013 15:30:00,46900,46950,45450,45650,169675
4/2/2013 15:30:00,45650,46950,45650,46500,277007
4/3/2013 15:30:00,47200,47650,46800,47450,312321
4/4/2013 15:30:00,47150,49750,46250,49500,761883
4/5/2013 15:30:00,49500,50700,48350,49000,718490
4/8/2013 15:30:00,49600,49700,45050,45150,518772
4/9/2013 15:30:00,44750,46350,43200,45000,807299
4/10/2013 15:30:00,45200,45550,43800,44550,585643
4/11/2013 15:30:00,45000,47000,44800,46850,508891
4/12/2013 15:30:00,47300,47700,46550,47100,408341
4/15/2013 15:30:00,48350,50300,48000,49750,957859
4/16/2013 15:30:00,49700,50200,48850,49100,503284
4/17/2013 15:30:00,49750,50900,49150,50600,611724
4/18/2013 15:30:00,50300,50600,48450,48450,427277
4/19/2013 15:30:00,47600,49000,46350,48450,309351
4/22/2013 15:30:00,48000,49800,48000,49200,275884
4/23/2013 15:30:00,49800,50600,49400,50100,360412
4/24/2013 15:30:00,50500,50600,48500,49150,427515
4/25/2013 15:30:00,49250,49250,46800,47400,451725
4/26/2013 15:30:00,47800,48250,47000,47000,249331
4/29/2013 15:30:00,47000,47650,46250,46400,295592
4/30/2013 15:30:00,46900,46950,41650,42350,1453182
5/2/2013 15:30:00,42100,42300,39000,39250,1435582
5/3/2013 15:30:00,39800,40300,39400,39500,777988
5/6/2013 15:30:00,39500,40400,39150,39900,475200
5/7/2013 15:30:00,39900,41750,39800,41600,615903
5/8/2013 15:30:00,41800,41850,40700,40700,341470
5/9/2013 15:30:00,40800,41300,39900,40400,288006
5/10/2013 15:30:00,40250,40350,39350,39500,405072
5/13/2013 15:30:00,39650,39800,38400,39150,270617
5/14/2013 15:30:00,39650,40700,39500,39700,357400
5/15/2013 15:30:00,40150,40400,39450,39500,268054
5/16/2013 15:30:00,39400,40150,39300,39400,206507
5/20/2013 15:30:00,39300,39750,38800,38850,261143
5/21/2013 15:30:00,39100,40600,39100,40600,379046
5/22/2013 15:30:00,40350,40950,39900,40700,347240
5/23/2013 15:30:00,40900,41250,40100,40300,337932
5/24/2013 15:30:00,40800,41250,39850,41250,351933
5/27/2013 15:30:00,41250,41300,39550,39600,558341
5/28/2013 15:30:00,39300,39750,38550,39150,762268
5/29/2013 15:30:00,39200,39800,38900,39350,311973
5/30/2013 15:30:00,39250,39750,38550,38600,324015
5/31/2013 15:30:00,38500,40350,38300,40350,492368
6/3/2013 15:30:00,40350,40750,39500,39550,379084
6/4/2013 15:30:00,39600,39750,38450,38650,363922
6/5/2013 15:30:00,38400,39450,38400,38750,273975
6/7/2013 15:30:00,38650,39100,37700,38000,235538
6/10/2013 15:30:00,38050,38700,37750,38050,149988
6/11/2013 15:30:00,37850,38050,36150,36600,461647
6/12/2013 15:30:00,36400,36400,34800,34800,558572
6/13/2013 15:30:00,34500,35150,33100,33900,588736
6/14/2013 15:30:00,34150,34450,31550,31950,1079679
6/17/2013 15:30:00,31950,32350,30800,31900,555666
6/18/2013 15:30:00,32600,34800,32300,34800,1023565
6/19/2013 15:30:00,34800,34800,33350,33700,433568
6/20/2013 15:30:00,33400,34650,32500,33850,326507
6/21/2013 15:30:00,33300,33550,32500,33150,264566
6/24/2013 15:30:00,33050,33300,32000,32000,208864
6/25/2013 15:30:00,32050,32250,29200,29350,479551
6/26/2013 15:30:00,30000,30550,29100,30000,384459
6/27/2013 15:30:00,30700,31750,30500,31450,334274
6/28/2013 15:30:00,31500,34150,31500,33800,605990
7/1/2013 15:30:00,33650,34200,33300,33850,193023
7/2/2013 15:30:00,34300,34300,32750,33350,213445
7/3/2013 15:30:00,33300,34300,33100,33350,201566
7/4/2013 15:30:00,33750,34750,33250,34500,268319
7/5/2013 15:30:00,34950,35200,33600,34400,253947
7/8/2013 15:30:00,34400,35300,34100,34800,280979
7/9/2013 15:30:00,35000,35300,34150,34550,226321
7/10/2013 15:30:00,34550,34850,33350,33450,220270
7/11/2013 15:30:00,33600,34750,33600,34650,198519
7/12/2013 15:30:00,34950,36400,34650,36000,487856
7/15/2013 15:30:00,36100,37150,35250,36650,464864
7/16/2013 15:30:00,36500,36950,35800,35850,261362
7/17/2013 15:30:00,35900,36800,35550,36600,239626
7/18/2013 15:30:00,36850,37250,36500,36500,245194
7/19/2013 15:30:00,36550,37050,36150,36250,136143
7/22/2013 15:30:00,35900,36600,35650,35750,181584
7/23/2013 15:30:00,36150,37000,36100,36500,157633
7/24/2013 15:30:00,36450,38100,36450,38100,388318
7/25/2013 15:30:00,38100,38450,37350,37350,248662
7/26/2013 15:30:00,37400,37900,37300,37750,145604
7/29/2013 15:30:00,37900,38100,37550,37600,173668
7/30/2013 15:30:00,37650,38400,37350,38100,215146
7/31/2013 15:30:00,38300,38300,37600,37750,195540
8/1/2013 15:30:00,37750,37950,37500,37650,125709
8/2/2013 15:30:00,37950,38000,37300,37350,153178
8/5/2013 15:30:00,37450,38000,37200,37600,121477
8/6/2013 15:30:00,37600,37800,36750,36750,187100
8/7/2013 15:30:00,36200,37650,35700,35850,337469
8/8/2013 15:30:00,36200,36500,35400,35450,175648
8/9/2013 15:30:00,35500,36200,35100,35200,196094
8/12/2013 15:30:00,35200,35250,32350,32450,1189081
8/13/2013 15:30:00,32700,33800,32550,33100,603893
8/14/2013 15:30:00,33550,33550,32100,32200,715556
8/16/2013 15:30:00,31700,32800,31550,32300,301520
8/19/2013 15:30:00,32400,33300,32400,33300,361682
8/20/2013 15:30:00,33200,33450,32250,32300,305965
8/21/2013 15:30:00,32400,32500,31200,31550,258450
8/22/2013 15:30:00,31050,31250,30100,30300,345171
8/23/2013 15:30:00,30500,31200,30500,30850,203711
8/26/2013 15:30:00,30950,31800,30950,31300,182770
8/27/2013 15:30:00,31050,31150,29900,30250,407271
8/28/2013 15:30:00,29350,30450,29150,30050,269481
8/29/2013 15:30:00,30150,31900,30000,31400,437201
8/30/2013 15:30:00,31200,33550,31100,33400,935237
9/2/2013 15:30:00,33500,34600,32850,34550,641476
9/3/2013 15:30:00,34700,34700,33250,33500,400802
9/4/2013 15:30:00,33400,34250,33100,33700,296923
9/5/2013 15:30:00,33750,33900,33300,33700,170324
9/6/2013 15:30:00,33900,33950,32750,33000,245033
9/9/2013 15:30:00,33000,33800,32600,33800,293416
9/10/2013 15:30:00,34000,34000,32650,32900,366824
9/11/2013 15:30:00,33100,33450,32850,33100,235024
9/12/2013 15:30:00,33250,33650,32600,33400,358999
9/13/2013 15:30:00,33700,35350,33300,34800,1024576
9/16/2013 15:30:00,35450,36350,35300,35900,803127
9/17/2013 15:30:00,35900,36150,35450,35700,278139
9/23/2013 15:30:00,36100,37200,36050,36850,462825
9/24/2013 15:30:00,37100,37100,36350,37000,336215
9/25/2013 15:30:00,37000,38000,36150,37450,522386
9/26/2013 15:30:00,37250,37800,36900,37350,324760
9/27/2013 15:30:00,37500,37500,36700,36850,230032
9/30/2013 15:30:00,37100,38200,36800,38100,559558
10/1/2013 15:30:00,38050,39050,37700,38850,764370
10/2/2013 15:30:00,39250,39350,38750,38950,320314
10/4/2013 15:30:00,38900,39300,38300,39200,302469
10/7/2013 15:30:00,39350,39550,38500,38550,253927
10/8/2013 15:30:00,38350,38500,36750,37800,679775
10/10/2013 15:30:00,37650,37700,36600,37000,290206
10/11/2013 15:30:00,37500,37800,37000,37050,371496
10/14/2013 15:30:00,37350,37550,36500,36700,223973
10/15/2013 15:30:00,36850,38800,36850,38550,443387
10/16/2013 15:30:00,38400,38650,36450,37100,444836
10/17/2013 15:30:00,37450,37800,35550,35700,360788
10/18/2013 15:30:00,36000,37700,35500,37300,348941
10/21/2013 15:30:00,38150,39400,38150,39200,792632
10/22/2013 15:30:00,39500,40350,38900,39300,761267
10/23/2013 15:30:00,39350,39500,38200,38200,329679
10/24/2013 15:30:00,38400,40900,38400,40900,847090
10/25/2013 15:30:00,41050,41400,40250,41200,650624
10/28/2013 15:30:00,41450,42050,40800,41200,420191
10/29/2013 15:30:00,41150,41150,40300,40550,265666
10/30/2013 15:30:00,40600,41600,40600,41100,274111
10/31/2013 15:30:00,40900,41000,40000,40150,254164
11/1/2013 15:30:00,40650,41350,39550,40200,330831
11/4/2013 15:30:00,40150,40500,38900,38950,362952
11/5/2013 15:30:00,38700,40100,37650,39800,510493
11/6/2013 15:30:00,39600,40250,39200,39650,217772
11/7/2013 15:30:00,40000,40700,39400,40600,416427
11/8/2013 15:30:00,40400,40850,39150,40100,386928
11/11/2013 15:30:00,40200,40200,37700,37800,356374
11/12/2013 15:30:00,37900,38800,37500,37950,239967
11/13/2013 15:30:00,37800,39150,37700,38400,254716
11/14/2013 15:30:00,39000,40950,38850,40750,565405
11/15/2013 15:30:00,40950,41450,40400,41100,366552
11/18/2013 15:30:00,41300,41450,40150,40500,287947
11/19/2013 15:30:00,40250,41250,40050,41000,235038
11/20/2013 15:30:00,41350,41500,40750,40800,214447
11/21/2013 15:30:00,41200,41500,40550,41250,274066
11/22/2013 15:30:00,41550,41700,40600,41050,248490
11/25/2013 15:30:00,41450,41600,40550,41400,200859
11/26/2013 15:30:00,41300,41400,40700,40900,166127
11/27/2013 15:30:00,41200,41400,40550,40800,137337
11/28/2013 15:30:00,40750,41050,40300,40450,195725
11/29/2013 15:30:00,40800,42900,40400,42850,869610
12/2/2013 15:30:00,43250,43350,42450,42500,256086
12/3/2013 15:30:00,42500,43250,42300,42700,225119
12/4/2013 15:30:00,42550,43550,42550,43350,355940
12/5/2013 15:30:00,43150,44000,43150,43450,294034
12/6/2013 15:30:00,43500,44100,43200,43700,298312
12/9/2013 15:30:00,43950,44350,42900,42900,212976
12/10/2013 15:30:00,42950,43500,42600,43200,167260
12/11/2013 15:30:00,43100,43900,42950,43150,186471
12/12/2013 15:30:00,43300,44000,43100,43600,232806
12/13/2013 15:30:00,43550,43950,42800,42800,169458
12/16/2013 15:30:00,43000,44400,42950,44150,309896
12/17/2013 15:30:00,44400,44850,43550,44000,284629
12/18/2013 15:30:00,44050,44300,43350,43600,191656
12/19/2013 15:30:00,44000,44650,43400,43600,270489
12/20/2013 15:30:00,43850,44100,43250,43250,171185
12/23/2013 15:30:00,43300,43950,43300,43650,150267
12/24/2013 15:30:00,43700,44000,43700,43900,146657
12/26/2013 15:30:00,44200,45150,43400,43400,387016
12/27/2013 15:30:00,43700,44850,43550,44700,236294
12/30/2013 15:30:00,44900,44900,44050,44200,189411
1/2/2014 15:30:00,44750,44750,43650,43650,216332
1/3/2014 15:30:00,43500,44200,43200,44200,186890
1/6/2014 15:30:00,44500,44500,43750,43850,135393
1/7/2014 15:30:00,44100,44350,43200,43300,196171
1/8/2014 15:30:00,43650,43800,41400,41500,548213
1/9/2014 15:30:00,41600,42500,41600,41900,333069
1/10/2014 15:30:00,41800,43450,41000,43450,524681
1/13/2014 15:30:00,43300,44850,43200,44650,418049
1/14/2014 15:30:00,44350,44900,44150,44550,221840
1/15/2014 15:30:00,44900,44900,43900,44350,223740
1/16/2014 15:30:00,44450,46400,44450,46200,537614
1/17/2014 15:30:00,46500,46500,45650,46400,247709
1/20/2014 15:30:00,46250,46800,45600,46300,207872
1/21/2014 15:30:00,46800,46800,46200,46450,264728
1/22/2014 15:30:00,46950,47300,46400,46400,192592
1/23/2014 15:30:00,46250,46650,45600,46000,139309
1/24/2014 15:30:00,45900,47000,45900,46150,183392
1/27/2014 15:30:00,45400,47000,45250,46950,260245
1/28/2014 15:30:00,47000,47100,45150,46000,275508
1/29/2014 15:30:00,46100,46500,45650,45850,201670
2/3/2014 15:30:00,46000,46900,45900,46700,185900
2/4/2014 15:30:00,46000,46650,45900,46200,158584
2/5/2014 15:30:00,46350,46700,45300,46000,165922
2/6/2014 15:30:00,46200,46300,45500,45500,122828
2/7/2014 15:30:00,46000,47050,45800,46850,267578
2/10/2014 15:30:00,47500,47950,46800,46900,215860
2/11/2014 15:30:00,46600,47250,45000,45200,421730
2/12/2014 15:30:00,45400,45800,44500,45300,259339
2/13/2014 15:30:00,45500,46300,45350,45600,249508
2/14/2014 15:30:00,45600,46200,43900,44700,341073
2/17/2014 15:30:00,44400,44950,44200,44900,137015
2/18/2014 15:30:00,45000,45600,44950,45550,183846
2/20/2014 15:30:00,45700,45950,45150,45150,121753
2/21/2014 15:30:00,45600,45600,44450,44450,159037
2/24/2014 15:30:00,44800,44800,43100,43450,304077
2/25/2014 15:30:00,43700,44400,43250,43350,217599
2/26/2014 15:30:00,43350,44250,43350,43950,147846
2/27/2014 15:30:00,44000,44850,43650,44750,150997
2/28/2014 15:30:00,44850,45650,42850,45600,613306
3/3/2014 15:30:00,45650,47600,45250,47350,766904
3/4/2014 15:30:00,47500,47850,47000,47650,326212
3/5/2014 15:30:00,47850,48200,47150,48200,231221
3/6/2014 15:30:00,48200,48700,47800,48600,218694
3/7/2014 15:30:00,48950,49200,48300,48550,151903
3/10/2014 15:30:00,48700,51500,48700,50900,724103
3/11/2014 15:30:00,50900,53500,50700,52000,672874
3/12/2014 15:30:00,52100,52300,50300,51800,334833
3/13/2014 15:30:00,52000,53300,51000,53200,180330
3/14/2014 15:30:00,52100,53200,51700,51700,214738
3/17/2014 15:30:00,51500,51600,48550,50000,518254
3/18/2014 15:30:00,50100,51100,49250,51000,249199
3/19/2014 15:30:00,51000,51300,49650,49750,200474
3/20/2014 15:30:00,46550,49050,45800,47800,1495611
3/21/2014 15:30:00,47800,49000,46900,49000,589585
3/24/2014 15:30:00,49200,49200,46200,47200,634942
3/25/2014 15:30:00,46500,46950,45150,45850,501859
3/26/2014 15:30:00,46150,47000,45850,46900,320873
3/27/2014 15:30:00,46450,46750,45350,46250,326561
3/28/2014 15:30:00,45050,46400,44400,46400,585888
3/31/2014 15:30:00,46650,47550,46200,47250,312361
4/1/2014 15:30:00,47550,49350,47450,49150,417733
4/2/2014 15:30:00,49500,49950,48600,49200,221706
4/3/2014 15:30:00,49200,49300,48100,48600,180074
4/4/2014 15:30:00,48200,48850,47150,47350,257741
4/7/2014 15:30:00,47300,47900,46300,46600,215847
4/8/2014 15:30:00,46750,48250,46650,48150,186070
4/9/2014 15:30:00,48300,48750,47700,48200,152973
4/10/2014 15:30:00,48400,48550,47500,48000,113329
4/11/2014 15:30:00,47500,48200,47300,48050,105160
4/14/2014 15:30:00,48400,48550,47950,48200,132081
4/15/2014 15:30:00,48100,48350,46600,47200,331178
4/16/2014 15:30:00,47200,48300,47000,47550,206814
4/17/2014 15:30:00,47450,48200,47300,47600,160561
4/18/2014 15:30:00,48100,49600,47950,49400,408498
4/21/2014 15:30:00,49300,49400,48200,48900,201275
4/22/2014 15:30:00,49000,51000,48900,51000,441341
4/23/2014 15:30:00,51200,51200,49800,50500,229480
4/24/2014 15:30:00,50500,50900,48600,49900,237238
4/25/2014 15:30:00,49900,50100,48950,49650,188329
4/28/2014 15:30:00,49200,50000,48250,48750,191638
4/29/2014 15:30:00,48850,49150,48150,48400,88289
4/30/2014 15:30:00,48600,48950,48300,48750,84473
5/2/2014 15:30:00,48850,50000,48850,49950,188664
5/7/2014 15:30:00,51200,51200,50100,50500,203705
5/8/2014 15:30:00,50800,50800,49800,50500,162678
5/9/2014 15:30:00,52000,52300,50600,51000,221527
5/12/2014 15:30:00,51200,51300,50300,50800,128235
5/13/2014 15:30:00,51300,52100,50100,50300,197953
5/14/2014 15:30:00,50300,50800,49450,49800,219388
5/15/2014 15:30:00,49750,50400,46500,46900,963554
5/16/2014 15:30:00,47000,47450,46200,46950,577654
5/19/2014 15:30:00,47250,47300,43900,45800,639202
5/20/2014 15:30:00,45200,46000,44800,45700,249048
5/21/2014 15:30:00,45700,46100,45350,45700,138685
5/22/2014 15:30:00,45750,46100,45450,45700,120461
5/23/2014 15:30:00,45650,46450,45650,46000,142697
5/26/2014 15:30:00,46300,47100,46150,46700,211120
5/27/2014 15:30:00,46950,47150,46250,46650,149226
